ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
CELC,Celcuity Inc.,1,1.01,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.903846,,0,0.862179,1,0.137821,150,0,specific_days,9,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,clinical_score:-42.0;smart_money_score:+30.9;momentum_score:+19.8,tier=A;reason=high_opt+catalyst_mid;cat_days=150;strength=mid;decay_w=0.7,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 116881000.0, ""cash_total"": 454978000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 46.71192067145216, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 6}",late|near_91_180|pos,-0.004671705882352941,,0.6707,0,1,-1.3965,1.0,6,6,buying,1.1579,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,adequate,<=400bps,347.34,1.0,0,0,1.0,0,1.0,0,150,False,specific_days,0.360037,price_history,,6,0.5817,price_history,,0.0,,63.945,,-0.060149,0.060149,late,mid,none,drug_developer,morningstar,,,,0,0.8124607582709490461241246076,71.83,45.56250000000000000000000000,83.0,16.21,10.05486968449931412894375857,49.86961772736819995799201849,9.6161,-1.4449,3.0,879,8,1.0,0.4537,0,1,0.0,0.3,0.95,oncology,-0.4872,uncrowded,1.0,259,-0.004671705882352941,0.096154,-1.3038,15.56,0.256993,-0.6526,1.499766,1.5,0.0,0.0,0.0,-0.000234,0.0
XERS,"Xeris Biopharma Holdings, Inc.",143,0.86,C,low_quality+no_catalyst_data,,,C,0.729021,0.111538,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,clinical_score:-25.1;smart_money_score:+23.9;financial_score:-13.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 91598000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 3}",early|none|nonpos,0.06932613183279743,28.343502,-1.873,,0,-1.2783,-1.3498,3,3,buying,-0.0054,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,895.88,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,3,,,series_too_short,,no_price_series,,0.6845,-0.060149,,early,small,sev1,commercial_biotech,morningstar,,,drawdown,1,0.7038885059978189749182115594,50,50,66.5,15.33,17.44437018885671146753793223,28.84000528471396485665213370,17.6194,-1.1066,,,,,,,,,,,,-1.6682,unknown,1.0,209,0.06932613183279743,0.270979,-0.6099,15.56,0.253497,-0.6635,0.003466,0.0,0.0,0.0,0.0,0.003466,0.0
PAHC,Phibro Animal Health Corporatio,144,0.26,C,low_quality+no_catalyst_data,,,C,0.676573,0.026923,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown_rel_xbi,S,momentum_headwind,catalyst_score:+18.9;clinical_score:-13.6;momentum_score:-4.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 74508000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 0}",early|none|nonpos,0.06932613183279743,24.424061,-1.873,,0,-1.4489,-1.434,0,0,neutral,-1.1688,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,831.95,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.341779,price_history,,0,0.8536,price_history,,-0.326403,,39.8553,0.4021,-0.060149,-0.266254,early,mid,sev1,commercial_pharma,morningstar,,,,0,0.6964531922080846751491949105,26.19,50,,15.33,17.44437018885671146753793223,30.71235860498502512314051633,17.6194,-1.1066,,,,,,,,,,,,-1.6682,unknown,1.0,194,0.06932613183279743,0.323427,-0.4581,12.74,0.134615,-1.1048,0.003466,0.0,0.0,0.0,0.0,0.003466,0.0
CMPS,COMPASS Pathways Plc - American,145,0.86,C,mod_quality+no_catalyst_data,,,C,0.428322,0.719231,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,momentum_score:+30.9;smart_money_score:+25.7;financial_score:-24.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 119452000.0, ""cash_total"": 185937000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 16.924559632728812, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 5}",late|none|nonpos,0.09164684828711256,54.352684,0.714,0,1,,0.0,5,5,buying,0.7701,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,762.54,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.413187,price_history,,5,1.3359,price_history,,-0.051394,,65.123,0.7735,-0.060149,0.008755,late,small,sev1,platform_services,morningstar,,,,0,0.8100316011235955056179775281,82.69,41.25000000000000000000000000,77.5,73.45,30.58697014344019373740452844,26.90485260770975056689342404,31.015,-0.5402,3.0,465,6,1.0,1.0864,1,1,0.0,0.7,0.6,cns,0.6937,highly_crowded,1.0,123,0.09164684828711256,0.571678,0.1806,15.20,0.236014,-0.7192,0.004582,0.0,0.0,0.0,0.0,0.004582,0.0
RGEN,Repligen Corporation,146,1.01,C,low_quality+no_catalyst_data,,,C,0.694056,0.55,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,clinical_score:-27.6;smart_money_score:+15.4;momentum_score:+10.2,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 748747000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 3}",early|none|nonpos,0.06932613183279743,46.212355,-1.873,,0,,0.0,3,3,buying,-0.0054,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,336.3,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.191048,price_history,,3,0.6628,price_history,,-0.009743,,65.6327,0.4218,-0.060149,0.050406,early,mid,sev1,platform_devices,morningstar,,,,0,0.7119082823790994997220678155,55.22,50,60.5,46.30,17.44437018885671146753793223,42.14078859434172421474715972,17.6194,-1.1066,,,,,,,,,,,,-1.6682,unknown,1.0,199,0.06932613183279743,0.305944,-0.5074,18.58,0.393357,-0.2706,0.003466,0.0,0.0,0.0,0.0,0.003466,0.0
ILMN,"Illumina, Inc.",147,1.01,C,mod_quality+no_catalyst_data,,,C,0.631119,0.619231,1,,0,,,0,no_upcoming,9,neutral,deep_drawdown|deep_drawdown_rel_xbi,L,sponsor_confirmed,smart_money_score:+7.9;clinical_score:-7.0;catalyst_score:-2.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 215000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""4.0"", ""tier1_count"": 2}",early|none|nonpos,0.06932613183279743,49.145682,-1.862,,0,,0.0,2,2,selling,-0.3932,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,196.98,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.03929,price_history,,2,0.9214,price_history,,-0.380195,,59.5043,0.6123,-0.060149,-0.320046,early,large,none,platform_diagnostics,morningstar,,,,0,0.6753394815792631705268210728,46.47,41.25000000000000000000000000,52.0,57.48,37.12408108710180441078191134,43.85262741021261849954209054,35.6545,-0.3441,0.0,333,1,0.0,0.0,0,0,0.0,0.0,0.5,other,-2.8491,uncrowded,1.0,181,0.06932613183279743,0.368881,-0.3348,22.07,0.487762,-0.0307,0.003466,0.0,0.0,0.0,0.0,0.003466,0.0
VCYT,"Veracyte, Inc.",148,0.51,C,low_quality+no_catalyst_data,,,C,0.722028,0.565385,1,,0,,,0,no_upcoming,9,headwind,,M,sponsor_confirmed|momentum_headwind,clinical_score:-27.3;smart_money_score:+16.3;financial_score:+10.2,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 315573000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 2}",early|none|nonpos,0.06932613183279743,47.462418,-1.873,,0,,0.0,2,2,buying,-0.3932,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,583.25,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.291532,price_history,,2,1.3093,price_history,,-0.17012,,41.2225,0.6453,-0.060149,-0.109971,early,mid,sev1,platform_diagnostics,morningstar,,,,0,0.6976690923317683881064162754,40.23,50,61.0,42.00,17.44437018885671146753793223,54.92537313432835820895522388,17.6194,-1.1066,,,,,,,,,,,,-1.6682,unknown,1.0,207,0.06932613183279743,0.277972,-0.5889,17.87,0.344406,-0.4005,0.003466,0.0,0.0,0.0,0.0,0.003466,0.0
SERA,"Sera Prognostics, Inc.",149,0.33,B,high_quality+no_catalyst_data,,,B,0.701049,0.95,1,,0,,,0,no_upcoming,9,tailwind,overbought_rsi,M,momentum_tailwind|cost_haircut_>2000bps,momentum_score:+39.9;clinical_score:-17.9;catalyst_score:-15.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 19503000.0, ""cash_total"": 43304000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 26.633591307467583, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",early|none|nonpos,0.06932613183279743,73.37803,-1.8216,,0,,0.0,1,1,buying,-0.781,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2050.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,3.115378,price_history,,1,0.0112,price_history,,0.0,,71.7776,,-0.060149,0.060149,early,micro,none,platform_devices,morningstar,,,,0,0.7540628675291350368865604619,96.55,41.25000000000000000000000000,55.5,88.64,38.77651543278631717036707013,51.20895522388059701492537313,37.3069,-0.2742,0.0,308,3,0.0,0.0,0,0,0.0,0.0,0.5,other,-2.1406,uncrowded,1.0,201,0.06932613183279743,0.298951,-0.5274,25.09,0.550699,0.1274,0.003466,0.0,0.0,0.0,0.0,0.003466,0.0
AVTR,"Avantor, Inc.",150,0.6,C,mod_quality+no_catalyst_data,,,C,0.582168,0.688462,1,,0,,,0,no_upcoming,9,neutral,,M,,clinical_score:-26.8;smart_money_score:+8.2;momentum_score:+8.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 365400000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",early|none|nonpos,0.06932613183279743,53.790629,-1.873,,0,,0.0,1,1,neutral,-0.781,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,310.61,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.21061,price_history,,1,0.2751,price_history,,-0.066932,,63.5147,0.5928,-0.060149,-0.006783,early,mid,sev1,platform_devices,morningstar,,,,0,0.6823054832610388165943721499,52.29,50,52.5,60.67,17.44437018885671146753793223,49.10695279819806440434642707,17.6194,-1.1066,,,,,,,,,,,,-1.6682,unknown,1.0,167,0.06932613183279743,0.417832,-0.2074,18.50,0.38986,-0.2797,0.003466,0.0,0.0,0.0,0.0,0.003466,0.0
MYGN,"Myriad Genetics, Inc.",151,0.21,C,low_quality+no_catalyst_data,,,C,0.652098,0.557692,1,,0,,,0,no_upcoming,9,neutral,,S,cost_haircut_<=2000bps,clinical_score:-31.5;financial_score:+20.7;smart_money_score:+6.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 149600000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 1}",early|none|nonpos,0.06932613183279743,47.168328,-1.873,,0,,0.0,1,1,buying,-0.781,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1416.19,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.105047,price_history,,1,0.7591,price_history,,-0.104798,,55.9469,0.6452,-0.060149,-0.044649,early,small,sev1,platform_diagnostics,morningstar,,,,0,0.6180379397816256755266350502,52.29,50,55.5,15.33,17.44437018885671146753793223,69.65517241379310344827586207,17.6194,-1.1066,,,,,,,,,,,,-1.6682,unknown,1.0,187,0.06932613183279743,0.347902,-0.391,15.90,0.267483,-0.6204,0.003466,0.0,0.0,0.0,0.0,0.003466,0.0
PRVA,"Privia Health Group, Inc.",152,0.26,C,low_quality+no_catalyst_data,,,C,0.683566,0.226923,1,,0,,,0,no_upcoming,9,headwind,,S,momentum_headwind,clinical_score:-23.6;smart_money_score:+14.5;financial_score:+12.1,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 441352000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",early|none|nonpos,0.06932613183279743,35.079948,-1.873,,0,,0.0,1,1,buying,-0.781,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,754.69,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.334861,price_history,,1,0.971,price_history,,-0.30872,,42.3746,0.2771,-0.060149,-0.248571,early,mid,sev1,platform_services,morningstar,,,,0,0.7247679982146842222718143272,29.02,50,55.5,15.33,17.44437018885671146753793223,53.13432835820895522388059702,17.6194,-1.1066,,,,,,,,,,,,-1.6682,unknown,1.0,196,0.06932613183279743,0.316434,-0.4777,18.09,0.361888,-0.3534,0.003466,0.0,0.0,0.0,0.0,0.003466,0.0
CSTL,"Castle Biosciences, Inc.",153,0.86,B,high_quality+no_catalyst_data,,,B,0.603147,0.911538,1,,0,,,0,no_upcoming,9,tailwind,,L,momentum_tailwind,clinical_score:-32.9;financial_score:+25.5;momentum_score:+7.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 287542000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 0}",early|none|nonpos,0.06932613183279743,66.557431,-1.873,,0,,0.0,0,0,neutral,-1.1688,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,918.38,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.050732,price_history,,0,0.9476,price_history,,-0.178308,,61.2634,0.5471,-0.060149,-0.118159,early,small,sev1,platform_diagnostics,morningstar,,,,0,0.6982341954022988505747126437,58.27,50,,59.33,17.44437018885671146753793223,75.86206896551724137931034483,17.6194,-1.1066,,,,,,,,,,,,-1.6682,unknown,1.0,173,0.06932613183279743,0.396853,-0.2615,19.37,0.410839,-0.2254,0.003466,0.0,0.0,0.0,0.0,0.003466,0.0
BRKR,Bruker Corporation,154,0.6,C,mod_quality+no_catalyst_data,,,C,0.592657,0.75,1,,0,,,0,no_upcoming,9,neutral,,M,,clinical_score:-24.5;financial_score:+8.5;catalyst_score:+8.1,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 95700000.0, ""cash_total"": 293100000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 36.75235109717868, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 0}",early|none|nonpos,0.06932613183279743,57.001993,-1.873,,0,,0.0,0,0,neutral,-1.1688,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,329.83,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.145333,price_history,,0,0.5434,price_history,,-0.139237,,52.9244,0.4312,-0.060149,-0.079088,early,mid,sev1,platform_devices,morningstar,,,,0,0.6982677637511271415689810640,49.72,50,,69.59,17.44437018885671146753793223,50.44776119402985074626865671,17.6194,-1.1066,,,,,,,,,,,,-1.6682,unknown,1.0,170,0.06932613183279743,0.407343,-0.2344,15.14,0.232517,-0.7306,0.003466,0.0,0.0,0.0,0.0,0.003466,0.0
FLGT,"Fulgent Genetics, Inc.",155,0.11,C,mod_quality+no_catalyst_data,,,C,0.624126,0.796154,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,momentum_headwind|cost_haircut_<=2000bps,clinical_score:-18.8;catalyst_score:+13.8;financial_score:+13.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 23495000.0, ""cash_total"": 117641000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 60.08478399659502, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 0}",early|none|nonpos,0.06932613183279743,59.444956,-1.873,,0,,0.0,0,0,neutral,-1.1688,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1631.39,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.274502,price_history,,0,0.7067,price_history,,-0.395981,,34.7836,0.4849,-0.060149,-0.335832,early,small,sev1,platform_diagnostics,morningstar,,,,0,0.7149868987480781902042609269,27.69,50,,90.00,17.44437018885671146753793223,49.79323556612498348526885983,17.6194,-1.1066,,,,,,,,,,,,-1.6682,unknown,1.0,179,0.06932613183279743,0.375874,-0.3163,18.34,0.382867,-0.298,0.003466,0.0,0.0,0.0,0.0,0.003466,0.0
OPCH,"Option Care Health, Inc.",156,0.26,C,low_quality+no_catalyst_data,,,C,0.66958,0.473077,1,,0,,,0,no_upcoming,9,headwind,,S,momentum_headwind,clinical_score:-20.8;catalyst_score:+11.8;financial_score:+7.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 232624000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 0}",early|none|nonpos,0.06932613183279743,44.59892,-1.873,,0,,0.0,0,0,neutral,-1.1688,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,411.44,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.002811,price_history,,0,0.3928,price_history,,-0.110296,,45.9208,0.3048,-0.060149,-0.050147,early,mid,sev1,platform_services,morningstar,,,,0,0.7335701459034792368125701459,39.93,50,,46.00,17.44437018885671146753793223,45.58426771614563995940694538,17.6194,-1.1066,,,,,,,,,,,,-1.6682,unknown,1.0,192,0.06932613183279743,0.33042,-0.4388,16.07,0.281469,-0.5785,0.003466,0.0,0.0,0.0,0.0,0.003466,0.0
ACRS,"Aclaris Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.753497,,0,0.067308,1,0.932692,514,0,specific_days,9,headwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+36.8;financial_score:-34.5;momentum_score:-32.3,tier=D;reason=ineligible;cat_days=514;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 33982000.0, ""cash_total"": 25256000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.918603966805955, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 3}",late|far_271_540|pos,0.0633864705882353,,1.0213,0,1,1.398,1.373,3,3,buying,-0.0054,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,short,<=2000bps,1385.71,0.7,1,0,1.0,0,1.0,0,514,False,specific_days,-1.078847,price_history,,3,1.1566,price_history,,-0.915562,,49.4974,1.5686,-0.060149,-0.855413,late,small,sev2,drug_developer,morningstar,,,,0,0.8552912560808282399900212049,7.25,45.56250000000000000000000000,63.5,90.00,76.29629629629629629629629629,5,75.5267,1.3416,3.0,,15,1.0,0.0034,0,0,0.0,0.7,0.5,dermatology,-0.4872,uncrowded,1.0,216,0.0633864705882353,0.246503,-0.6855,12.27,0.120629,-1.1718,2.465149,2.0595,0.0,0.0,0.40248,0.003169,0.0
GLPG,Galapagos NV,,,D,ineligible,D,ineligible,,0.910839,,0,0.073718,1,0.926282,120,0,specific_days,9,headwind,,XS,ineligible,financial_score:-40.8;clinical_score:+30.1;smart_money_score:+20.7,tier=D;reason=ineligible;cat_days=120;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 3}",late|near_91_180|pos,-0.004671705882352941,,1.0213,0,1,1.3823,1.3573,3,3,buying,-0.0054,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,critical,<=2000bps,1708.51,0.7,1,0,1.0,0,1.0,0,120,False,specific_days,-0.132852,price_history,,3,0.453,price_history,,-0.157682,,39.3209,0.3097,-0.060149,-0.097533,late,unknown,sev2,drug_developer,morningstar,,,,0,0.8503525375606293623565598013,36.13,45.56250000000000000000000000,66.5,50,75.92592592592592592592592592,5,75.2633,1.3304,3.0,120,56,1.0,0.8199,0,1,0.0,0.4,0.6,autoimmune,0.6937,highly_crowded,1.0,261,-0.004671705882352941,0.089161,-1.3459,21.89,0.466783,-0.0834,2.434836,2.03595,0.0,0.0,0.39912,-0.000234,0.0
TRVI,"Trevi Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.344406,,0,0.041667,1,0.958333,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+26.6;momentum_score:-22.1;smart_money_score:+21.1,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 34458000.0, ""cash_total"": 194927000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 67.88333623541703, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",mid|none|pos,0.1,,0.252,0,1,1.4277,1.4028,4,4,buying,0.3824,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,718.24,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.178355,price_history,,4,0.5544,price_history,,-0.59593,,50.124,0.6685,-0.060149,-0.535781,mid,small,none,drug_developer,morningstar,,,,0,0.8441542319749216300940438871,28.27,41.25000000000000000000000000,71.5,45.35,77.000,34.02975016436554898093359631,75.8558,1.3555,2.0,339,6,1.0,0.0834,0,0,0.0,0.4,0.5,respiratory,-0.4872,uncrowded,1.0,99,0.1,0.655594,0.4005,47.20,0.935315,1.5166,1.81445,1.4028,0.0,0.0,0.40665,0.005,0.0
