ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
NUVB,Nuvation Bio Inc.,1,0.78,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.888316,,0,0.804348,1,0.195652,131,0,specific_days,9,neutral,high_vol|deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|high_risk,clinical_score:-32.5;financial_score:+31.3;smart_money_score:+5.0,tier=A;reason=high_opt+catalyst_mid;cat_days=131;strength=mid;decay_w=0.7,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 143694000.0, ""cash_total"": 549045000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 44.273359540368915, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 6}",late|near_91_180|pos,0.0036783396226415096,,0.6471,0,1,-1.1441,1.0,6,6,selling,1.1353,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,adequate,<=1000bps,551.15,0.85,1,0,1.0,0,1.0,0,131,False,specific_days,-0.148224,price_history,,6,0.8313,price_history,,-0.274559,,44.7692,1.2485,-0.012183,-0.262376,late,mid,none,drug_developer,morningstar,,,,0,0.8124562462281231140615570308,46.65,45.56250000000000000000000000,53.0,53.62,15.47776518014613252708490803,79.26530612244897959183673469,15.0515,-1.2139,3.0,292,12,1.0,0.6127,0,1,0.0,0.4,0.95,oncology,0.6892,highly_crowded,1.0,259,0.0036783396226415096,0.111684,-1.2176,17.16,0.310997,-0.493,1.500184,1.5,0.0,0.0,0.0,0.000184,0.0
EYPT,"EyePoint, Inc.",,,D,ineligible,D,ineligible,,0.341924,,0,0.214286,1,0.785714,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-33.5;smart_money_score:+30.2;clinical_score:+23.5,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 175063000.0, ""cash_total"": 204022000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 13.985045383661882, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 4}",late|none|pos,0.07958971428571429,,0.9679,0,1,0.9573,1.0087,4,4,buying,0.3625,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,660.09,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.419285,price_history,,4,1.593,price_history,,-0.690677,,54.1087,0.7147,-0.012183,-0.678494,late,small,sev2,drug_developer,morningstar,,,,0,0.9,22.16,41.25000000000000000000000000,72.0,58.88,65.35714285714285714285714286,8.305456516753195304518254414,64.6913,0.8862,3.0,,10,1.0,0.5965,1,1,0.0,0.4,0.55,ophthalmology,0.2145,moderate,1.0,100,0.07958971428571429,0.658076,0.4072,15.38,0.235395,-0.7212,1.782889,1.51305,0.0,0.0,0.26586,0.003979,0.0
SGMT,Sagimet Biosciences Inc. - Seri,,,D,ineligible,D,ineligible,,0.647766,,0,0.052795,1,0.947205,,0,no_upcoming,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-35.2;clinical_score:+25.7;financial_score:+17.6,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 33817000.0, ""cash_total"": 116693000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 41.40864062453795, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",mid|none|pos,0.04232428571428572,,0.205,0,1,1.4363,1.5186,1,1,neutral,-0.7967,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1650.31,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.770914,price_history,,1,1.9057,price_history,,-0.840391,,47.1986,0.6734,-0.012183,-0.828208,mid,micro,none,drug_developer,morningstar,,,,0,0.7592606365525538663458383463,15.83,41.25000000000000000000000000,52.5,90.00,76.72727272727272727272727273,68.60000000000000000000000000,75.8381,1.3578,2.0,223,5,1.0,0.1561,0,0,0.0,0.4,0.95,oncology,0.6892,highly_crowded,1.0,189,0.04232428571428572,0.352234,-0.3793,46.94,0.88488,1.1997,1.928056,1.5186,0.0,0.0,0.40734,0.002116,0.0
BNTX,BioNTech SE,,,D,ineligible,D,ineligible,,0.225086,,0,0.257764,1,0.742236,689,0,specific_days,9,headwind,deep_drawdown_rel_xbi,XS,ineligible,financial_score:-37.5;clinical_score:+20.7;smart_money_score:+14.5,tier=D;reason=ineligible;cat_days=689;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 4}",late|far_271_540|pos,0.07976804545454545,,0.957,0,1,0.867,0.9126,4,4,selling,0.3625,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,critical,<=400bps,298.62,1.0,0,0,1.0,0,1.0,0,689,False,specific_days,-0.196645,price_history,,4,0.8811,price_history,,-0.294931,,57.1693,0.3086,-0.012183,-0.282748,late,unknown,sev2,drug_developer,morningstar,,,,0,0.8558148498462993615511941357,41.93,45.56250000000000000000000000,57.0,50,63.21428571428571428571428571,5,64.539,0.8798,3.0,91,74,1.0,1.8333,2,2,0.0119,0.4,0.95,oncology,0.6892,highly_crowded,1.0,66,0.07976804545454545,0.774914,0.7551,20.31,0.420962,-0.1994,1.636828,1.3689,0.0,0.0,0.26394,0.003988,0.0
SABS,"SAB Biotherapeutics, Inc.",,,D,ineligible,D,ineligible,,0.64433,,0,0.139752,1,0.860248,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-19.7;clinical_score:+19.7;catalyst_score:-10.4,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 27998784.0, ""cash_total"": 110880633.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 47.52233511283919, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",mid|none|pos,0.04232428571428572,,0.1833,0,1,1.2065,1.274,1,1,buying,-0.7967,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.190519,price_history,,1,0.8267,price_history,,-0.735323,,49.9995,,-0.012183,-0.72314,mid,micro,none,drug_developer,morningstar,,,,0,0.7639888500218627022299956275,31.87,41.25000000000000000000000000,55.5,89.02,71.27272727272727272727272727,58.18181818181818181818181818,69.6835,1.0974,2.0,,5,1.0,0.0648,0,0,0.0,0.4,0.55,infectious_disease,0.6892,highly_crowded,1.0,188,0.04232428571428572,0.35567,-0.3701,44.23,0.840206,0.9953,1.605336,1.274,0.0,0.0,0.32922,0.002116,0.0
ANRO,"Alto Neuroscience, Inc.",,,D,ineligible,D,ineligible,,0.300687,,0,0.313665,1,0.686335,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-19.2;financial_score:+11.3;catalyst_score:-9.9,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 40253000.0, ""cash_total"": 137816000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 41.08493776861352, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",late|none|pos,0.07958971428571429,,0.9403,0,1,0.694,0.7285,2,2,buying,-0.4103,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1346.61,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.269994,price_history,,2,1.1071,price_history,,-0.476605,,54.1526,0.9516,-0.012183,-0.464422,late,small,none,drug_developer,morningstar,,,,0,0.8332774580935701776332249187,31.94,41.25000000000000000000000000,61.0,68.75,59.10714285714285714285714286,62.49315068493150684931506849,58.9531,0.6435,2.0,13,4,1.0,1.053,1,1,0.0,0.4,0.6,cns,0.6892,highly_crowded,1.0,88,0.07958971428571429,0.699313,0.5224,35.16,0.689003,0.493,1.289779,1.09275,0.0,0.0,0.19305,0.003979,0.0
LENZ,"LENZ Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.390034,,0,0.319876,1,0.680124,,0,no_upcoming,9,tailwind,,XS,ineligible,financial_score:-46.8;momentum_score:+28.9;smart_money_score:+21.8,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,survivability_critical,"{""burn_ttm"": 36145000.0, ""cash_total"": 25399000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.432369622354406, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 6}",late|none|pos,0.07958971428571429,,0.7202,0,1,0.694,0.7285,6,6,buying,1.1353,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,831.52,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.295239,price_history,,6,0.9721,price_history,,-0.103586,,50.176,1.0281,-0.012183,-0.091403,late,small,sev2,drug_developer,morningstar,,,,0,0.8295253090739444833216701656,81.03,41.25000000000000000000000000,74.0,79.28,59.10714285714285714285714286,5.401111111111111111111111112,58.0677,0.606,3.0,157,4,1.0,0.4054,0,1,0.0,0.4,0.55,ophthalmology,-2.8711,uncrowded,1.0,114,0.07958971428571429,0.609966,0.2792,11.54,0.091065,-1.3342,1.278529,1.09275,0.0,0.0,0.1818,0.003979,0.0
IMMP,Immutep Limited,,,D,ineligible,D,ineligible,,0.977663,,0,0.189441,1,0.810559,282,0,specific_days,9,headwind,,XS,ineligible,financial_score:-34.7;clinical_score:+26.9;catalyst_score:+5.5,tier=D;reason=ineligible;cat_days=282;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""mid"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",mid|far_271_540|pos,-0.03464584615384615,,0.1764,0,1,1.0227,1.0783,0,0,neutral,-1.1831,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,critical,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,282,False,specific_days,-0.171353,price_history,,0,0.2423,price_history,,-0.247678,,65.2568,0.7295,-0.012183,-0.235495,mid,unknown,sev2,drug_developer,morningstar,,,,0,0.7435914475837242282098832770,42.34,45.56250000000000000000000000,,50,66.90909090909090909090909091,5.364554637281910009182736455,67.3974,1.0007,2.0,94,12,1.0,0.6327,0,1,0.0714,0.5,0.95,oncology,0.6892,highly_crowded,1.0,285,-0.03464584615384615,0.022337,-2.0077,18.10,0.348797,-0.3886,1.376778,1.0783,0.0,0.0,0.30021,-0.001732,0.0
ACIU,AC Immune SA,,,D,ineligible,D,ineligible,,0.695876,,0,0.208075,1,0.791925,39,1,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+31.1;financial_score:-29.4;momentum_score:-4.8,tier=D;reason=ineligible;cat_days=39;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""mid"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",mid|near_31_90|pos,0.027178636363636363,,0.1752,0,1,0.9767,1.0294,0,0,neutral,-1.1831,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,critical,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,39,True,specific_days,-0.385911,price_history,,0,1.3913,price_history,,-0.384,,36.2807,0.7916,-0.012183,-0.371817,mid,unknown,sev2,drug_developer,morningstar,,,,0,0.7305280533100284028839851431,29.94,37.92320400000000000000000000,,50,65.81818181818181818181818182,5.364554637281910009182736455,65.3036,0.9121,2.0,39,6,1.0,0.769,1,1,0.0,0.4,0.6,cns,0.6892,highly_crowded,1.0,203,0.027178636363636363,0.304124,-0.5126,19.59,0.396907,-0.2614,1.304389,1.0294,0.0,0.0,0.27363,0.001359,0.0
LRMR,"Larimar Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.9811,,0,0.23913,1,0.76087,861,0,specific_days,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-39.5;smart_money_score:+26.6;clinical_score:+18.7,tier=D;reason=ineligible;cat_days=861;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 45921000.0, ""cash_total"": 90140000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.55523616645979, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 5}",mid|far_271_540|pos,-0.03464584615384615,,0.1724,0,1,0.8848,0.9316,5,5,buying,0.7489,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,short,<=1000bps,704.31,0.85,1,0,1.0,0,1.0,0,861,False,specific_days,-0.238371,price_history,,5,2.1635,price_history,,-0.408133,,46.5408,0.7621,-0.012183,-0.39595,mid,small,sev2,drug_developer,morningstar,,,,0,0.7846407657657657657657657658,38.42,45.56250000000000000000000000,71.5,54.88,63.63636363636363636363636364,5.401111111111111111111111112,62.5402,0.7952,2.0,861,2,0.0,0.0008,0,0,0.0,0.6,0.5,other,0.2145,crowded,1.0,286,-0.03464584615384615,0.0189,-2.077,13.42,0.149485,-1.0386,1.168428,0.9316,0.0,0.0,0.23856,-0.001732,0.0
GMAB,Genmab A/S,,,D,ineligible,D,ineligible,,0.238832,,0,0.381988,1,0.618012,1317,0,specific_days,9,headwind,deep_drawdown_rel_xbi,XS,ineligible,financial_score:-36.6;smart_money_score:+18.9;clinical_score:+13.8,tier=D;reason=ineligible;cat_days=1317;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 3}",late|far_271_540|pos,0.07976804545454545,,0.9348,0,1,0.536,0.5603,3,3,buying,-0.0239,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,critical,<=1000bps,453.45,0.85,1,0,1.0,0,1.0,0,1317,False,specific_days,-0.115237,price_history,,3,0.5686,price_history,,-0.302373,,52.0122,0.3342,-0.012183,-0.29019,late,unknown,sev2,drug_developer,morningstar,,,,0,0.8430982962612399432087079981,41.35,45.56250000000000000000000000,60.5,50,55.35714285714285714285714286,5,56.4686,0.5384,3.0,221,49,1.0,0.798,1,1,0.0152,0.5,0.95,oncology,0.6892,highly_crowded,1.0,70,0.07976804545454545,0.761168,0.7101,17.14,0.30756,-0.5028,1.005958,0.84045,0.0,0.0,0.16152,0.003988,0.0
MESO,Mesoblast Limited,,,D,ineligible,D,ineligible,,0.393471,,0,0.363354,1,0.636646,,0,no_upcoming,9,tailwind,,XS,ineligible,financial_score:-41.2;momentum_score:+36.8;clinical_score:+9.5,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,sponsor_absent_late_stage,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",late|none|pos,0.07958971428571429,,0.7152,0,1,0.551,0.5763,0,0,neutral,-1.1831,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,<=2000bps,1723.07,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.275014,price_history,,0,0.5745,price_history,,-0.230047,,48.7278,0.5347,-0.012183,-0.217864,late,unknown,sev2,drug_developer,morningstar,,,,0,0.7992575876798561151079136691,83.03,41.25000000000000000000000000,,50,55.71428571428571428571428571,5,54.4751,0.454,3.0,769,32,1.0,0.0025,0,0,0.0,0.4,0.6,autoimmune,-0.4975,uncrowded,1.0,115,0.07958971428571429,0.606529,0.2703,15.12,0.228522,-0.7437,1.004629,0.86445,0.0,0.0,0.1362,0.003979,0.0
AVXL,Anavex Life Sciences Corp.,,,D,ineligible,D,ineligible,,0.317869,,0,0.388199,1,0.611801,,0,no_upcoming,9,tailwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,catalyst_score:-17.7;momentum_score:+12.2;financial_score:+9.9,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 7151000.0, ""cash_total"": 131749000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 221.0862816389316, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 0}",late|none|pos,0.07958971428571429,,0.7121,0,1,0.4984,0.5203,0,0,neutral,-1.1831,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1131.52,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.358847,price_history,,0,1.6427,price_history,,-0.364824,,53.4639,1.1868,-0.012183,-0.352641,late,small,none,drug_developer,morningstar,,,,0,0.7970752122444099007533181873,71.11,41.25000000000000000000000000,,84.54,54.46428571428571428571428571,68.82191780821917808219178082,52.8751,0.3863,3.0,,8,1.0,0.0749,0,0,0.0,0.4,0.6,cns,0.6892,highly_crowded,1.0,93,0.07958971428571429,0.682131,0.4737,31.97,0.634021,0.3425,0.900319,0.78045,0.0,0.0,0.11589,0.003979,0.0
TARA,"Protara Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.661512,,0,0.357143,1,0.642857,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-26.5;financial_score:+19.3;clinical_score:+7.8,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 39415000.0, ""cash_total"": 132670000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 40.39172903716859, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",mid|none|pos,0.04232428571428572,,0.0172,11,1,0.5631,0.5891,1,1,selling,-0.7967,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1168.53,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.414341,price_history,,1,0.989,price_history,,-0.550725,,52.425,,-0.012183,-0.538542,mid,small,none,drug_developer,morningstar,,,,0,0.8194652886991687261289597843,21.68,41.25000000000000000000000000,54.5,59.76,56.00000000000000000000000000,67.52000000000000000000000000,56.1558,0.5251,2.0,11,3,0.6667,0.4605,2,0,0.0,0.3,0.95,oncology,-0.4975,uncrowded,1.0,193,0.04232428571428572,0.338488,-0.4166,43.38,0.823024,0.927,0.748746,0.5891,0.0,0.0,0.15753,0.002116,0.0
ABVX,Abivax SA,,,D,ineligible,D,ineligible,,0.269759,,0,0.419255,1,0.580745,,0,no_upcoming,9,headwind,deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+41.3;financial_score:-38.7;momentum_score:-8.4,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 8}",late|none|pos,0.07958971428571429,,0.7059,0,1,0.3855,0.4001,8,8,buying,1.9082,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,<=400bps,240.42,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.154417,price_history,,8,0.2383,price_history,,-0.269981,,48.1169,0.7549,-0.012183,-0.257798,late,unknown,sev2,drug_developer,morningstar,,,,0,0.7757443257676902536715620828,35.27,41.25000000000000000000000000,85,50,51.78571428571428571428571429,5,50.2097,0.2736,3.0,305,10,1.0,0.2584,0,0,0.0,0.4,0.55,infectious_disease,0.6892,highly_crowded,1.0,79,0.07958971428571429,0.730241,0.6135,13.44,0.152921,-1.024,0.686209,0.60015,0.0,0.0,0.08208,0.003979,0.0
VTYX,"Ventyx Biosciences, Inc.",,,D,ineligible,D,ineligible,,0.881443,,0,0.996894,1,0.003106,,0,no_upcoming,9,headwind,high_vol|high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+34.8;clinical_score:-32.2;momentum_score:-26.5,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 64503000.0, ""cash_total"": 192638000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 35.8379610250686, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",mid|none|nonpos,0.004185874213836478,,0.0148,0,1,-1.5855,-1.6979,4,4,buying,0.3625,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,449.97,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.930369,price_history,,4,2.4025,price_history,,-0.940148,,51.9068,1.2298,-0.012183,-0.927965,mid,small,none,drug_developer,morningstar,,,,0,0.7407662748643761301989150090,10.69,41.25000000000000000000000000,72.0,18.29,5,56.96000000000000000000000000,3.5669,-1.6998,2.0,119,3,0.6667,0.371,0,1,0.0,0.4,0.6,autoimmune,0.6892,highly_crowded,1.0,257,0.004185874213836478,0.118557,-1.1822,14.55,0.194158,-0.8627,0.000209,0.0,0.0,0.0,0.0,0.000209,0.0
VOR,Vor Biopharma Inc.,,,D,ineligible,D,ineligible,,0.170103,,0,0.990683,1,0.009317,,0,no_upcoming,9,headwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-22.6;financial_score:+16.8;catalyst_score:+13.7,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag|deep_drawdown,1,sponsor_absent_late_stage,"{""burn_ttm"": 119912000.0, ""cash_total"": 170462000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 17.05870972046167, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 0}",late|none|nonpos,0.09592151334379907,,-0.444,132,1,-1.5855,-1.6979,0,0,neutral,-1.1831,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,610.22,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.574736,price_history,,0,1.5531,price_history,,-0.665263,,52.2782,1.6831,-0.012183,-0.65308,late,small,sev1,drug_developer,morningstar,,,,0,0.8026212085025077621208502508,19.61,41.25000000000000000000000000,,56.25,5,44.34874168595317028418923709,4.4061,-1.6643,3.0,132,5,1.0,1.032,0,2,0.0,0.4,0.6,autoimmune,0.6892,highly_crowded,1.0,50,0.09592151334379907,0.829897,0.9538,6.03,0.025773,-1.9469,0.004796,0.0,0.0,0.0,0.0,0.004796,0.0
